s,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m
Time,"Salon_T_upper","Salon_T_lower","Salon_O2_pct","Salon_CO_pct","Salon_CO2_pct","Salon_visibility_m","Pasillo_T_upper","Pasillo_T_lower","Pasillo_O2_pct","Pasillo_CO_pct","Pasillo_CO2_pct","Pasillo_visibility_m","Dormitorio1_T_upper","Dormitorio1_T_lower","Dormitorio1_O2_pct","Dormitorio1_CO_pct","Dormitorio1_CO2_pct","Dormitorio1_visibility_m","Dormitorio2_T_upper","Dormitorio2_T_lower","Dormitorio2_O2_pct","Dormitorio2_CO_pct","Dormitorio2_CO2_pct","Dormitorio2_visibility_m","Cocina_T_upper","Cocina_T_lower","Cocina_O2_pct","Cocina_CO_pct","Cocina_CO2_pct","Cocina_visibility_m","Bano_T_upper","Bano_T_lower","Bano_O2_pct","Bano_CO_pct","Bano_CO2_pct","Bano_visibility_m"
 1.0103264E+002, 1.9736500E+002, 1.3381034E+002, 1.6282350E+001, 2.7244547E-002, 2.3523895E+000, 3.4817130E-001, 1.2089273E+002, 4.0935979E+001, 1.8807240E+001, 1.1867554E-002, 1.0464954E+000, 6.3942544E-001, 5.9835359E+001, 3.7614489E+001, 1.9957420E+001, 4.8627647E-003, 4.5161239E-001, 1.4137138E+000, 5.5473794E+001, 3.6373507E+001, 1.9974646E+001, 4.7578565E-003, 4.4270304E-001, 1.4413024E+000, 4.9715363E+001, 3.6163880E+001, 2.0223413E+001, 3.2428262E-003, 3.1403880E-001, 2.0707160E+000, 5.4171156E+001, 3.6346971E+001, 1.9941544E+001, 4.9594535E-003, 4.5982370E-001, 1.3763917E+000
 1.0200881E+002, 2.0783626E+002, 1.2305811E+002, 1.6286973E+001, 2.7216391E-002, 2.3499983E+000, 3.4583630E-001, 1.2644641E+002, 4.2161797E+001, 1.8329537E+001, 1.4776840E-002, 1.2935671E+000, 5.2850815E-001, 6.0882528E+001, 3.8335141E+001, 1.9877143E+001, 5.3516655E-003, 4.9313237E-001, 1.2831038E+000, 5.6406411E+001, 3.6693246E+001, 1.9957101E+001, 4.8647073E-003, 4.5177736E-001, 1.4055106E+000, 5.0820236E+001, 3.6980865E+001, 2.0153269E+001, 3.6700164E-003, 3.5031801E-001, 1.8356350E+000, 5.5061665E+001, 3.6990918E+001, 1.9903378E+001, 5.1918905E-003, 4.7956345E-001, 1.3150893E+000
 1.0301376E+002, 2.0830492E+002, 1.2103749E+002, 1.6505860E+001, 2.5883338E-002, 2.2367885E+000, 3.5477782E-001, 1.2825927E+002, 4.0469651E+001, 1.8047175E+001, 1.6496474E-002, 1.4396073E+000, 4.8032478E-001, 6.0599361E+001, 3.9006874E+001, 1.9845489E+001, 5.5444476E-003, 5.0950443E-001, 1.2356018E+000, 5.8243322E+001, 3.6991784E+001, 1.9949445E+001, 4.9113339E-003, 4.5573714E-001, 1.3882431E+000, 5.2517539E+001, 3.7603407E+001, 2.0078973E+001, 4.1224872E-003, 3.8874418E-001, 1.6365463E+000, 5.6407258E+001, 3.7443668E+001, 1.9839910E+001, 5.5784229E-003, 5.1238979E-001, 1.2255459E+000
 1.0402649E+002, 2.1053312E+002, 1.3394821E+002, 1.6382301E+001, 2.6635830E-002, 2.3006940E+000, 3.4464915E-001, 1.2990849E+002, 4.1097628E+001, 1.7953860E+001, 1.7064779E-002, 1.4878707E+000, 4.6576724E-001, 6.0823006E+001, 3.9552443E+001, 1.9820618E+001, 5.6959153E-003, 5.2236786E-001, 1.2005460E+000, 6.0535895E+001, 3.7337757E+001, 1.9928072E+001, 5.0415000E-003, 4.6679152E-001, 1.3528901E+000, 5.3937652E+001, 3.8023306E+001, 2.0026086E+001, 4.4445795E-003, 4.1609793E-001, 1.5180807E+000, 5.7849830E+001, 3.7803425E+001, 1.9775979E+001, 5.9677701E-003, 5.4545517E-001, 1.1462602E+000
 1.0501918E+002, 2.0181551E+002, 1.4201257E+002, 1.6186769E+001, 2.7826650E-002, 2.4018246E+000, 3.3199118E-001, 1.3013831E+002, 4.2905026E+001, 1.8040244E+001, 1.6538684E-002, 1.4431920E+000, 4.7554168E-001, 6.2990062E+001, 4.0026847E+001, 1.9783261E+001, 5.9234213E-003, 5.4168885E-001, 1.1539550E+000, 6.2124750E+001, 3.7911906E+001, 1.9864003E+001, 5.4316896E-003, 4.9992844E-001, 1.2596214E+000, 5.4996098E+001, 3.8291921E+001, 1.9970310E+001, 4.7842667E-003, 4.4494593E-001, 1.4079156E+000, 5.9870925E+001, 3.8394234E+001, 1.9725874E+001, 6.2729207E-003, 5.7137015E-001, 1.0904688E+000
 1.0602643E+002, 2.0884665E+002, 1.4247176E+002, 1.6052559E+001, 2.8644013E-002, 2.4712393E+000, 3.2543164E-001, 1.2657282E+002, 4.1514269E+001, 1.7616698E+001, 1.9118151E-002, 1.6622537E+000, 4.2150147E-001, 6.5731728E+001, 4.0606091E+001, 1.9701269E+001, 6.4227680E-003, 5.8409595E-001, 1.0666949E+000, 6.0887252E+001, 3.8522794E+001, 1.9786182E+001, 5.9056322E-003, 5.4017810E-001, 1.1606542E+000, 5.5719366E+001, 3.8450770E+001, 1.9909651E+001, 5.1536872E-003, 4.7631903E-001, 1.3049635E+000, 6.1817478E+001, 3.9299017E+001, 1.9681054E+001, 6.5458807E-003, 5.9455132E-001, 1.0442923E+000
 1.0702440E+002, 2.1630341E+002, 1.3670371E+002, 1.5980647E+001, 2.9081969E-002, 2.5084329E+000, 3.1919048E-001, 1.3418375E+002, 4.0183599E+001, 1.7876243E+001, 1.7537476E-002, 1.5280146E+000, 4.4909004E-001, 6.7201067E+001, 4.1263622E+001, 1.9625666E+001, 6.8832044E-003, 6.2319861E-001, 9.9742328E-001, 6.1036182E+001, 3.8990316E+001, 1.9707960E+001, 6.3820197E-003, 5.8063540E-001, 1.0729797E+000, 5.6293237E+001, 3.8611609E+001, 1.9866856E+001, 5.4143133E-003, 4.9845275E-001, 1.2403769E+000, 6.3836273E+001, 4.0273710E+001, 1.9628034E+001, 6.8687835E-003, 6.2197390E-001, 9.9468898E-001
 1.0800787E+002, 2.0823773E+002, 1.3550732E+002, 1.5642569E+001, 3.1140919E-002, 2.6832896E+000, 3.0019794E-001, 1.3558661E+002, 4.0734087E+001, 1.8275954E+001, 1.5103171E-002, 1.3212808E+000, 5.1010151E-001, 6.7732861E+001, 4.1762801E+001, 1.9609219E+001, 6.9833652E-003, 6.3170478E-001, 9.8135903E-001, 6.1686447E+001, 3.9337947E+001, 1.9656726E+001, 6.6940407E-003, 6.0713384E-001, 1.0205931E+000, 5.7239035E+001, 3.8824055E+001, 1.9834417E+001, 5.6118732E-003, 5.1523057E-001, 1.1976738E+000, 6.5941784E+001, 4.1008761E+001, 1.9568510E+001, 7.2312948E-003, 6.5276024E-001, 9.4479889E-001
 1.0901017E+002, 2.1466925E+002, 1.3339158E+002, 1.5501981E+001, 3.1997123E-002, 2.7560028E+000, 2.9309539E-001, 1.3838850E+002, 4.2133315E+001, 1.7883924E+001, 1.7490701E-002, 1.5240422E+000, 4.5135038E-001, 6.8850335E+001, 4.1912324E+001, 1.9635585E+001, 6.8227960E-003, 6.1806841E-001, 1.0000617E+000, 6.1449388E+001, 3.9723095E+001, 1.9639685E+001, 6.7978242E-003, 6.1594767E-001, 1.0028634E+000, 5.8802962E+001, 3.9109764E+001, 1.9808092E+001, 5.7721978E-003, 5.2884616E-001, 1.1648142E+000, 6.6023369E+001, 4.1501494E+001, 1.9522189E+001, 7.5133935E-003, 6.7671753E-001, 9.0856298E-001
 1.1001118E+002, 2.1119383E+002, 1.2710435E+002, 1.5628712E+001, 3.1225313E-002, 2.6904568E+000, 2.9879247E-001, 1.4557650E+002, 4.3280427E+001, 1.7483694E+001, 1.9928166E-002, 1.7310444E+000, 4.0436958E-001, 6.9745965E+001, 4.1854460E+001, 1.9667982E+001, 6.6254929E-003, 6.0131241E-001, 1.0253774E+000, 6.2011722E+001, 4.0295811E+001, 1.9624665E+001, 6.8892969E-003, 6.2371601E-001, 9.8820830E-001, 6.0168206E+001, 3.9418161E+001, 1.9838333E+001, 5.5880272E-003, 5.1320544E-001, 1.1989611E+000, 6.5435938E+001, 4.1887953E+001, 1.9493812E+001, 7.6862171E-003, 6.9139461E-001, 8.8726213E-001
 1.1100327E+002, 2.2084331E+002, 1.3247496E+002, 1.5504559E+001, 3.1981421E-002, 2.7546693E+000, 2.9625479E-001, 1.4864294E+002, 4.3989503E+001, 1.7102006E+001, 2.2252707E-002, 1.9284565E+000, 3.6694707E-001, 7.0997541E+001, 4.2464009E+001, 1.9664680E+001, 6.6455997E-003, 6.0301998E-001, 1.0210635E+000, 6.3539801E+001, 4.1094610E+001, 1.9589575E+001, 7.1030038E-003, 6.4186511E-001, 9.5830959E-001, 6.1217072E+001, 3.9711110E+001, 1.9870740E+001, 5.3906620E-003, 4.9644416E-001, 1.2381286E+000, 6.7415437E+001, 4.2187984E+001, 1.9461264E+001, 7.8844387E-003, 7.0822861E-001, 8.6434700E-001
 1.1203334E+002, 2.3040762E+002, 1.4824291E+002, 1.5425569E+001, 3.2462487E-002, 2.7955239E+000, 2.9509459E-001, 1.4689984E+002, 4.5218526E+001, 1.7483713E+001, 1.9928050E-002, 1.7310345E+000, 3.9817431E-001, 7.2305299E+001, 4.3897974E+001, 1.9565157E+001, 7.2517123E-003, 6.5449421E-001, 9.4188908E-001, 6.4306279E+001, 4.2067290E+001, 1.9548038E+001, 7.3559678E-003, 6.6334813E-001, 9.2412085E-001, 6.2188196E+001, 4.0006132E+001, 1.9861674E+001, 5.4458764E-003, 5.0113325E-001, 1.2225502E+000, 6.7762551E+001, 4.2498424E+001, 1.9409680E+001, 8.1985952E-003, 7.3490842E-001, 8.3079061E-001
 1.1303592E+002, 2.3634597E+002, 1.4850668E+002, 1.5443792E+001, 3.2351505E-002, 2.7860988E+000, 2.9407606E-001, 1.4789237E+002, 4.6668601E+001, 1.7181095E+001, 2.1771044E-002, 1.8875511E+000, 3.6938240E-001, 7.1400660E+001, 4.5299788E+001, 1.9335183E+001, 8.6522929E-003, 7.7343877E-001, 7.9452602E-001, 6.5581886E+001, 4.3082740E+001, 1.9514273E+001, 7.5616022E-003, 6.8081167E-001, 8.9750227E-001, 6.2713404E+001, 4.0320495E+001, 1.9833362E+001, 5.6183019E-003, 5.1577652E-001, 1.1824316E+000, 6.8356253E+001, 4.2885716E+001, 1.9347132E+001, 8.5795210E-003, 7.6725861E-001, 7.9344046E-001
 1.1401285E+002, 2.3940731E+002, 1.4760210E+002, 1.5485759E+001, 3.2095920E-002, 2.7643932E+000, 2.9232365E-001, 1.5174987E+002, 4.6569147E+001, 1.7181655E+001, 2.1767634E-002, 1.8872616E+000, 3.6720973E-001, 7.2178152E+001, 4.6247756E+001, 1.9287615E+001, 8.9419887E-003, 7.9804124E-001, 7.6457169E-001, 6.6626195E+001, 4.4047673E+001, 1.9485333E+001, 7.7378534E-003, 6.9577983E-001, 8.7572974E-001, 6.3492727E+001, 4.0815880E+001, 1.9796685E+001, 5.8416720E-003, 5.3474627E-001, 1.1361357E+000, 6.9741130E+001, 4.3403295E+001, 1.9290038E+001, 8.9272329E-003, 7.9678811E-001, 7.6184570E-001
 1.1501349E+002, 2.5244529E+002, 1.4962770E+002, 1.4905700E+001, 3.5628575E-002, 3.0644046E+000, 2.7119850E-001, 1.4405511E+002, 4.6265809E+001, 1.7728070E+001, 1.8439872E-002, 1.6046508E+000, 4.1979831E-001, 7.7728753E+001, 4.6604120E+001, 1.9348976E+001, 8.5682886E-003, 7.6630470E-001, 7.9240038E-001, 6.8521569E+001, 4.4787633E+001, 1.9455759E+001, 7.9179653E-003, 7.1107587E-001, 8.5461971E-001, 6.4421538E+001, 4.2057210E+001, 1.9736285E+001, 6.2095144E-003, 5.6598535E-001, 1.0700740E+000, 7.2219718E+001, 4.4181265E+001, 1.9227743E+001, 9.3066205E-003, 8.2900767E-001, 7.3092501E-001
 1.1602396E+002, 2.4568850E+002, 1.4889310E+002, 1.4700686E+001, 3.6877143E-002, 3.1704394E+000, 2.6239254E-001, 1.3955117E+002, 4.4374226E+001, 1.7548811E+001, 1.9531593E-002, 1.6973654E+000, 4.0181736E-001, 8.1609465E+001, 4.7548792E+001, 1.9329398E+001, 8.6875211E-003, 7.7643054E-001, 7.8037008E-001, 7.1838473E+001, 4.5153011E+001, 1.9420374E+001, 8.1334642E-003, 7.2937715E-001, 8.3069572E-001, 6.5304256E+001, 4.3446614E+001, 1.9678670E+001, 6.5604025E-003, 5.9578459E-001, 1.0136476E+000, 7.3420509E+001, 4.5135062E+001, 1.9122711E+001, 9.9462791E-003, 8.8333079E-001, 6.8542629E-001
 1.1702991E+002, 2.5234951E+002, 1.4705798E+002, 1.4896370E+001, 3.5685396E-002, 3.0692301E+000, 2.7060023E-001, 1.5174536E+002, 4.3136245E+001, 1.7366671E+001, 2.0640853E-002, 1.7915695E+000, 3.7879955E-001, 7.8005467E+001, 4.9063080E+001, 1.9234253E+001, 9.2669729E-003, 8.2564059E-001, 7.3545322E-001, 7.3264384E+001, 4.5262742E+001, 1.9397743E+001, 8.2712900E-003, 7.4108203E-001, 8.1475751E-001, 6.7843545E+001, 4.3859268E+001, 1.9636639E+001, 6.8163733E-003, 6.1752296E-001, 9.7524278E-001, 7.6292101E+001, 4.6313894E+001, 1.9004820E+001, 1.0664259E-002, 9.4430540E-001, 6.4084193E-001
 1.1801078E+002, 2.6528109E+002, 1.4615458E+002, 1.4805935E+001, 3.6236155E-002, 3.1160035E+000, 2.6706152E-001, 1.5494125E+002, 4.4206273E+001, 1.7568014E+001, 1.9414642E-002, 1.6874333E+000, 3.9679824E-001, 7.8160144E+001, 4.9178506E+001, 1.9153658E+001, 9.7578069E-003, 8.6732476E-001, 6.9974231E-001, 7.2686860E+001, 4.5400653E+001, 1.9373072E+001, 8.4215426E-003, 7.5384226E-001, 7.9976622E-001, 6.8153904E+001, 4.3449709E+001, 1.9592047E+001, 7.0879480E-003, 6.4058649E-001, 9.3655349E-001, 7.7518039E+001, 4.7591135E+001, 1.8922654E+001, 1.1164661E-002, 9.8680211E-001, 6.1106482E-001
 1.1900538E+002, 2.5980725E+002, 1.3669125E+002, 1.4844191E+001, 3.6003175E-002, 3.0962176E+000, 2.6813435E-001, 1.5388676E+002, 4.6868754E+001, 1.7120536E+001, 2.2139860E-002, 1.9188729E+000, 3.5449975E-001, 8.1312228E+001, 4.8432646E+001, 1.9173078E+001, 9.6395365E-003, 8.5728062E-001, 7.0403960E-001, 7.2729193E+001, 4.5728505E+001, 1.9320077E+001, 8.7442895E-003, 7.8125160E-001, 7.7101207E-001, 6.7584707E+001, 4.3019239E+001, 1.9523589E+001, 7.5048708E-003, 6.7599374E-001, 8.8451028E-001, 7.6672452E+001, 4.8498572E+001, 1.8849054E+001, 1.1612900E-002, 1.0248689E+000, 5.8727629E-001
 1.2000707E+002, 2.7364922E+002, 1.3635387E+002, 1.4680207E+001, 3.7001865E-002, 3.1810315E+000, 2.6334598E-001, 1.5669645E+002, 4.7849231E+001, 1.6936548E+001, 2.3260377E-002, 2.0140331E+000, 3.3955403E-001, 8.1901261E+001, 4.8296731E+001, 1.9207186E+001, 9.4318156E-003, 8.3963988E-001, 7.1511059E-001, 7.3777304E+001, 4.6260805E+001, 1.9274799E+001, 9.0200432E-003, 8.0467004E-001, 7.4781827E-001, 6.8081623E+001, 4.3149340E+001, 1.9463616E+001, 7.8701126E-003, 7.0701197E-001, 8.4347619E-001, 7.5884488E+001, 4.9062676E+001, 1.8781381E+001, 1.2025036E-002, 1.0598696E+000, 5.6720584E-001
 1.2101061E+002, 2.6462518E+002, 1.4787517E+002, 1.4628091E+001, 3.7319255E-002, 3.2079859E+000, 2.5742191E-001, 1.5617531E+002, 4.7325259E+001, 1.6408287E+001, 2.6477568E-002, 2.2872536E+000, 3.0486035E-001, 8.1396191E+001, 4.8967998E+001, 1.9198011E+001, 9.4876927E-003, 8.4438526E-001, 7.1066778E-001, 7.3852868E+001, 4.6987281E+001, 1.9233948E+001, 9.2688322E-003, 8.2579849E-001, 7.2817676E-001, 6.8397229E+001, 4.4060749E+001, 1.9441697E+001, 8.0036037E-003, 7.1834872E-001, 8.2787762E-001, 7.6223601E+001, 4.9493993E+001, 1.8762393E+001, 1.2140680E-002, 1.0696907E+000, 5.6106364E-001
 1.2201843E+002, 2.6906791E+002, 1.5498362E+002, 1.4482643E+001, 3.8205058E-002, 3.2832128E+000, 2.5262984E-001, 1.5825925E+002, 4.8377654E+001, 1.6440831E+001, 2.6279374E-002, 2.2704219E+000, 3.0443120E-001, 8.4606424E+001, 4.9943552E+001, 1.9093100E+001, 1.0126617E-002, 8.9864603E-001, 6.6956006E-001, 7.3731918E+001, 4.7704509E+001, 1.9189106E+001, 9.5419236E-003, 8.4899083E-001, 7.0766216E-001, 6.9653979E+001, 4.5790691E+001, 1.9415129E+001, 8.1654088E-003, 7.3209006E-001, 8.1023690E-001, 7.7588978E+001, 5.0038950E+001, 1.8752207E+001, 1.2202709E-002, 1.0749586E+000, 5.5720158E-001
 1.2302121E+002, 2.6794157E+002, 1.5573324E+002, 1.4389725E+001, 3.8770943E-002, 3.3312708E+000, 2.4956285E-001, 1.6151082E+002, 5.1133185E+001, 1.5624296E+001, 3.1252206E-002, 2.6927406E+000, 2.6609473E-001, 8.6036363E+001, 5.1333846E+001, 1.9003433E+001, 1.0672707E-002, 9.4502283E-001, 6.3632429E-001, 7.5842807E+001, 4.8299024E+001, 1.9133400E+001, 9.8811829E-003, 8.7780249E-001, 6.8342379E-001, 7.1830707E+001, 4.7847517E+001, 1.9305320E+001, 8.8341650E-003, 7.8888430E-001, 7.5180257E-001, 7.8589173E+001, 5.0825514E+001, 1.8674379E+001, 1.2676699E-002, 1.1152122E+000, 5.3696950E-001
 1.2400032E+002, 2.8593794E+002, 1.6974821E+002, 1.4279852E+001, 3.9440083E-002, 3.3880976E+000, 2.4445846E-001, 1.6878858E+002, 5.4112740E+001, 1.5493810E+001, 3.2046887E-002, 2.7602291E+000, 2.5931844E-001, 8.4184823E+001, 5.2838426E+001, 1.9044289E+001, 1.0423887E-002, 9.2389177E-001, 6.4742025E-001, 7.6638073E+001, 4.8847634E+001, 1.9063715E+001, 1.0305580E-002, 9.1384446E-001, 6.5467518E-001, 7.2846673E+001, 4.9361996E+001, 1.9150155E+001, 9.7791436E-003, 8.6913678E-001, 6.8322344E-001, 7.7687985E+001, 5.1839503E+001, 1.8600156E+001, 1.3128726E-002, 1.1536007E+000, 5.1855017E-001
 1.2502331E+002, 2.9137631E+002, 1.7169876E+002, 1.4055543E+001, 4.0806167E-002, 3.5041125E+000, 2.3925487E-001, 1.7063388E+002, 5.3907468E+001, 1.6363104E+001, 2.6752740E-002, 2.3106226E+000, 2.9667965E-001, 8.7444972E+001, 5.3836412E+001, 1.9021280E+001, 1.0564012E-002, 9.3579190E-001, 6.3730734E-001, 7.5682745E+001, 4.9436986E+001, 1.8978345E+001, 1.0825495E-002, 9.5799835E-001, 6.2165552E-001, 7.3493376E+001, 5.0118856E+001, 1.9104542E+001, 1.0056932E-002, 8.9272800E-001, 6.6308511E-001, 7.8386938E+001, 5.2815418E+001, 1.8556890E+001, 1.3392227E-002, 1.1759786E+000, 5.0736144E-001
 1.2602126E+002, 2.9147373E+002, 1.7165256E+002, 1.3771817E+001, 4.2534107E-002, 3.6508582E+000, 2.3161021E-001, 1.6911120E+002, 5.3508167E+001, 1.6689613E+001, 2.4764248E-002, 2.1417496E+000, 3.1238387E-001, 9.1828627E+001, 5.3952822E+001, 1.8877478E+001, 1.1439793E-002, 1.0101678E+000, 5.9144949E-001, 7.7169000E+001, 5.0139015E+001, 1.8861288E+001, 1.1538391E-002, 1.0185412E+000, 5.8404116E-001, 7.5717319E+001, 5.0474303E+001, 1.9099174E+001, 1.0089626E-002, 8.9550453E-001, 6.5846508E-001, 7.9659723E+001, 5.3708633E+001, 1.8478870E+001, 1.3867377E-002, 1.2163307E+000, 4.8952349E-001
 1.2702302E+002, 2.9628590E+002, 1.7689655E+002, 1.3615416E+001, 4.3486612E-002, 3.7317498E+000, 2.2911944E-001, 1.7054747E+002, 5.2946302E+001, 1.6419449E+001, 2.6409593E-002, 2.2814808E+000, 2.9652216E-001, 8.9411159E+001, 5.3472473E+001, 1.8728645E+001, 1.2346206E-002, 1.0871450E+000, 5.4822289E-001, 7.8535146E+001, 5.0949510E+001, 1.8805067E+001, 1.1880784E-002, 1.0476190E+000, 5.6877179E-001, 7.6579426E+001, 5.0812121E+001, 1.9091105E+001, 1.0138767E-002, 8.9967788E-001, 6.5389716E-001, 8.0393092E+001, 5.4509876E+001, 1.8419850E+001, 1.4226819E-002, 1.2468565E+000, 4.7653106E-001
 1.2801343E+002, 2.9470676E+002, 1.7080886E+002, 1.3441812E+001, 4.4543891E-002, 3.8215395E+000, 2.2688076E-001, 1.7932639E+002, 5.2169888E+001, 1.5534002E+001, 3.1802112E-002, 2.7394415E+000, 2.5622556E-001, 8.9114409E+001, 5.3148784E+001, 1.8705717E+001, 1.2485846E-002, 1.0990040E+000, 5.4100047E-001, 7.8408552E+001, 5.1866338E+001, 1.8768931E+001, 1.2100857E-002, 1.0663088E+000, 5.5801925E-001, 7.7056950E+001, 5.1106115E+001, 1.9065657E+001, 1.0293749E-002, 9.1283972E-001, 6.4373412E-001, 8.2142783E+001, 5.4493303E+001, 1.8384353E+001, 1.4443002E-002, 1.2652158E+000, 4.6851382E-001
 1.2900331E+002, 2.9234292E+002, 1.7665898E+002, 1.3410818E+001, 4.4732649E-002, 3.8375697E+000, 2.2508945E-001, 1.8459253E+002, 5.0245971E+001, 1.5302386E+001, 3.3212691E-002, 2.8592352E+000, 2.4701437E-001, 9.1119907E+001, 5.3457592E+001, 1.8599921E+001, 1.3130161E-002, 1.1537226E+000, 5.1714129E-001, 8.0356671E+001, 5.2985092E+001, 1.8716028E+001, 1.2423050E-002, 1.0936710E+000, 5.4328771E-001, 7.8064664E+001, 5.1387748E+001, 1.9032952E+001, 1.0492929E-002, 9.2975514E-001, 6.3136949E-001, 8.6627148E+001, 5.3794134E+001, 1.8351573E+001, 1.4642639E-002, 1.2821700E+000, 4.6117434E-001
 1.3002661E+002, 3.0621625E+002, 1.8915046E+002, 1.3301904E+001, 4.5395950E-002, 3.8939007E+000, 2.2382798E-001, 1.8217390E+002, 5.1546644E+001, 1.5863300E+001, 2.9796629E-002, 2.5691254E+000, 2.6737454E-001, 9.5567824E+001, 5.4395641E+001, 1.8361767E+001, 1.4580557E-002, 1.2768977E+000, 4.6963321E-001, 8.0964699E+001, 5.4175659E+001, 1.8624942E+001, 1.2977776E-002, 1.1407812E+000, 5.1952376E-001, 7.9425071E+001, 5.1750309E+001, 1.9000751E+001, 1.0689039E-002, 9.4640982E-001, 6.1915965E-001, 8.6061539E+001, 5.3283760E+001, 1.8326952E+001, 1.4792582E-002, 1.2949040E+000, 4.5594358E-001
 1.3102502E+002, 2.9858672E+002, 1.9428363E+002, 1.3232580E+001, 4.5818143E-002, 3.9297555E+000, 2.2120154E-001, 1.7750172E+002, 5.5479819E+001, 1.6322444E+001, 2.7000369E-002, 2.3316525E+000, 2.8783197E-001, 9.3376529E+001, 5.5672593E+001, 1.8428167E+001, 1.4176170E-002, 1.2425551E+000, 4.7793816E-001, 8.0708467E+001, 5.5258369E+001, 1.8539589E+001, 1.3497593E-002, 1.1849268E+000, 4.9838942E-001, 8.2020690E+001, 5.2253890E+001, 1.8946249E+001, 1.1020962E-002, 9.7459841E-001, 5.9995809E-001, 8.6061630E+001, 5.3551170E+001, 1.8284069E+001, 1.5053748E-002, 1.3170835E+000, 4.4864801E-001
 1.3200478E+002, 2.9590768E+002, 1.7669614E+002, 1.3266209E+001, 4.5613338E-002, 3.9123624E+000, 2.1960276E-001, 1.8237880E+002, 5.9112832E+001, 1.5896712E+001, 2.9593148E-002, 2.5518448E+000, 2.6864718E-001, 9.0664454E+001, 5.6788356E+001, 1.8621238E+001, 1.3000333E-002, 1.1426969E+000, 5.1298348E-001, 8.2230280E+001, 5.5934578E+001, 1.8461214E+001, 1.3974905E-002, 1.2254626E+000, 4.8183648E-001, 8.2466500E+001, 5.2864419E+001, 1.8907226E+001, 1.1258623E-002, 9.9478182E-001, 5.8604906E-001, 8.8128451E+001, 5.4492028E+001, 1.8204501E+001, 1.5538335E-002, 1.3582372E+000, 4.3508096E-001
 1.3302186E+002, 3.1367549E+002, 1.7172031E+002, 1.3316238E+001, 4.5308641E-002, 3.8864860E+000, 2.2001185E-001, 1.8495778E+002, 5.7955163E+001, 1.5112462E+001, 3.4369361E-002, 2.9574656E+000, 2.3844549E-001, 9.6051673E+001, 5.7913543E+001, 1.8560512E+001, 1.3370167E-002, 1.1741051E+000, 4.9751608E-001, 8.2814320E+001, 5.5800185E+001, 1.8337148E+001, 1.4730490E-002, 1.2896308E+000, 4.5883434E-001, 8.0885101E+001, 5.3633741E+001, 1.8890875E+001, 1.1358201E-002, 1.0032385E+000, 5.7904473E-001, 8.8296534E+001, 5.5738856E+001, 1.8123667E+001, 1.6030624E-002, 1.4000449E+000, 4.2150733E-001
 1.3400666E+002, 3.2274774E+002, 1.8225701E+002, 1.3002747E+001, 4.7217867E-002, 4.0486273E+000, 2.1467020E-001, 1.8854480E+002, 5.5719701E+001, 1.5626188E+001, 3.1240681E-002, 2.6917618E+000, 2.5443861E-001, 9.6123004E+001, 5.9174784E+001, 1.8411432E+001, 1.4278085E-002, 1.2512103E+000, 4.6805803E-001, 8.4042990E+001, 5.4957562E+001, 1.8238269E+001, 1.5332676E-002, 1.3407716E+000, 4.4088536E-001, 8.0581855E+001, 5.4598760E+001, 1.8850440E+001, 1.1604460E-002, 1.0241521E+000, 5.6560637E-001, 8.9123943E+001, 5.7183894E+001, 1.8059172E+001, 1.6423408E-002, 1.4334022E+000, 4.1066081E-001
 1.3500123E+002, 3.1475976E+002, 1.8776871E+002, 1.2416392E+001, 5.0788866E-002, 4.3518952E+000, 2.0414804E-001, 1.7752341E+002, 5.5311312E+001, 1.5988795E+001, 2.9032345E-002, 2.5042185E+000, 2.6773844E-001, 9.7062151E+001, 6.0697763E+001, 1.8334523E+001, 1.4746478E-002, 1.2909885E+000, 4.5587534E-001, 8.5503885E+001, 5.4644908E+001, 1.8207914E+001, 1.5517548E-002, 1.3564718E+000, 4.3416515E-001, 8.1336617E+001, 5.5600233E+001, 1.8792864E+001, 1.1955106E-002, 1.0539308E+000, 5.4856186E-001, 9.0812401E+001, 5.8834519E+001, 1.7966954E+001, 1.6985033E-002, 1.4810983E+000, 3.9640321E-001
 1.3602279E+002, 3.1095623E+002, 1.8328556E+002, 1.2598169E+001, 4.9681814E-002, 4.2578785E+000, 2.0591663E-001, 1.8621419E+002, 5.7611911E+001, 1.5883560E+001, 2.9673245E-002, 2.5586471E+000, 2.6378434E-001, 9.9762853E+001, 6.2058412E+001, 1.8102741E+001, 1.6158065E-002, 1.4108679E+000, 4.1952380E-001, 8.6169553E+001, 5.5430027E+001, 1.8219234E+001, 1.5448607E-002, 1.3506170E+000, 4.3487023E-001, 8.0866498E+001, 5.6397230E+001, 1.8717067E+001, 1.2416722E-002, 1.0931336E+000, 5.2872863E-001, 8.9897439E+001, 6.0151141E+001, 1.7807126E+001, 1.7958413E-002, 1.5637628E+000, 3.7465227E-001
