time_s,room_id,room_name,hrr_kw,temp_upper_c,temp_lower_c,temp_at_0_9m_c,smoke_kg,visibility_m,smoke_layer_m,hot_layer_m,layer_150c_m,overpressure_pa,o2,o2_upper,co_ppm,co_upper_ppm,co2_ppm,hcn_ppm,hcl_ppm,acrolein_ppm,formaldehyde_ppm,fec_irritant,fed,svv_worst_pct,flashover_triggered,flashover_time_s,floor_heat_flux_kw_m2,flashover_q_thomas_kw,flashover_q_mqh_kw,fuel_remaining_MJ,ventilation_response_factor,pyrolysis_kw,burned_hrr_kw,unburned_generation_kw,retained_unburned_MJ,unburned_gas_vol_frac,steam_kg,flame_hrr_target_kw,smolder_hrr_target_kw,pool_release_hrr_target_kw,o2_hrr_factor,fire_smoldering,backdraft_triggered,bud_e_fire_kj,bud_q_rad_kj,bud_q_to_lower_kj,bud_q_to_ambient_kj,bud_q_wall_abs_kj,bud_q_wall_emit_kj,bud_de_upper_kj,bud_q_residual_kj,bud_chi_rad,bud_q_fire_rad_kj
141.1,0,Salon,834.62,258.09,62.47,62.47,0.0893,0.02,2.192,1.533,1.678,0.000,0.16913,0.10962,160,45,7488,21.84,0.00,0.0000,0.0000,0.0000,0.0242,0.0,0,-1.0,4.072,0.0,0.0,5952.81,0.0000,1002.40,834.62,0.00,0.0000,0.00000,0.0000,1002.40,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.1,1,Pasillo,0.00,87.36,45.64,45.64,0.2215,0.01,2.031,2.008,2.251,0.000,0.20214,0.20761,76,567,28402,6.13,0.00,0.0000,0.0000,0.0000,0.0032,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.1,2,Dormitorio1,0.00,51.90,28.59,28.59,0.0234,0.06,2.019,1.970,2.400,0.000,0.20756,0.20865,11,69,2639,0.69,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.1,3,Dormitorio2,0.00,55.02,31.12,31.12,0.0237,0.04,1.999,1.934,2.400,0.000,0.20696,0.20848,18,102,4104,1.21,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.1,4,Cocina,0.00,48.73,26.77,26.77,0.0253,0.08,1.991,1.972,2.400,0.000,0.20802,0.20877,7,42,1933,0.34,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141.1,5,Bano,0.00,56.11,30.31,30.31,0.0192,0.04,2.050,1.991,2.400,0.000,0.20729,0.20860,14,95,3296,0.96,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142.1,0,Salon,850.11,255.25,63.12,63.12,0.0993,0.02,2.041,1.525,1.655,0.000,0.16830,0.10837,165,70,8181,22.43,0.00,0.0000,0.0000,0.0000,0.0245,0.0,0,-1.0,3.985,0.0,0.0,5951.80,0.0000,1015.85,850.11,0.00,0.0000,0.00000,0.0000,1015.85,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142.1,1,Pasillo,0.00,101.30,45.76,45.76,0.2205,0.01,2.027,2.016,2.256,0.000,0.20187,0.20762,76,600,28289,6.15,0.00,0.0000,0.0000,0.0000,0.0033,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142.1,2,Dormitorio1,0.00,51.83,28.70,28.70,0.0221,0.07,1.992,1.975,2.400,0.000,0.20757,0.20863,10,66,2503,0.65,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142.1,3,Dormitorio2,0.00,56.53,31.22,31.22,0.0212,0.05,1.981,1.948,2.400,0.000,0.20705,0.20846,16,93,3695,1.07,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142.1,4,Cocina,0.00,48.54,26.87,26.87,0.0235,0.09,2.001,1.986,2.400,0.000,0.20802,0.20876,6,40,1809,0.32,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142.1,5,Bano,0.00,54.87,30.41,30.41,0.0198,0.05,2.004,1.989,2.400,0.000,0.20725,0.20858,15,96,3415,0.98,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143.1,0,Salon,865.67,281.58,64.23,64.23,0.0978,0.03,1.904,1.517,1.634,0.000,0.16744,0.10710,168,101,7927,20.36,0.00,0.0000,0.0000,0.0000,0.0248,0.0,0,-1.0,4.726,0.0,0.0,5950.77,0.0000,1036.85,865.67,0.00,0.0000,0.00000,0.0000,1036.85,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143.1,1,Pasillo,0.00,112.83,46.02,46.02,0.2161,0.01,2.029,2.007,2.262,0.000,0.20242,0.20762,76,602,27769,6.20,0.00,0.0000,0.0000,0.0000,0.0033,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143.1,2,Dormitorio1,0.00,53.24,28.79,28.79,0.0233,0.06,1.996,1.983,2.400,0.000,0.20750,0.20862,11,68,2635,0.66,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143.1,3,Dormitorio2,0.00,59.29,31.31,31.31,0.0210,0.05,1.999,1.973,2.400,0.000,0.20706,0.20844,15,95,3651,1.00,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143.1,4,Cocina,0.00,49.20,26.96,26.96,0.0255,0.08,2.004,1.992,2.400,0.000,0.20795,0.20875,7,44,1965,0.34,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143.1,5,Bano,0.00,57.87,30.52,30.52,0.0192,0.05,1.985,1.964,2.400,0.000,0.20723,0.20856,14,85,3303,0.91,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144.1,0,Salon,882.00,314.49,65.77,65.77,0.0921,0.04,1.819,1.509,1.611,0.000,0.16655,0.10581,169,135,7332,17.54,0.00,0.0000,0.0000,0.0000,0.0250,0.0,0,-1.0,5.983,0.0,0.0,5949.72,0.0000,1061.19,882.00,0.00,0.0000,0.00000,0.0000,1061.19,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144.1,1,Pasillo,0.00,127.95,46.31,46.31,0.2131,0.01,2.007,1.993,2.266,0.000,0.20250,0.20763,76,600,27406,6.20,0.00,0.0000,0.0000,0.0000,0.0034,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144.1,2,Dormitorio1,0.00,53.48,28.89,28.89,0.0251,0.06,1.999,1.990,2.400,0.000,0.20739,0.20860,11,74,2879,0.71,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144.1,3,Dormitorio2,0.00,58.76,31.42,31.42,0.0264,0.04,1.995,1.977,2.400,0.000,0.20685,0.20842,18,113,4672,1.22,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144.1,4,Cocina,0.00,48.93,27.07,27.07,0.0260,0.08,1.997,1.992,2.400,0.000,0.20790,0.20874,7,44,2018,0.35,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144.1,5,Bano,0.00,59.51,30.62,30.62,0.0180,0.05,2.004,1.984,2.400,0.000,0.20725,0.20854,13,83,3113,0.84,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145.1,0,Salon,898.95,339.77,67.72,67.72,0.0906,0.05,1.740,1.501,1.588,0.000,0.16562,0.10450,170,174,7044,15.26,0.00,0.0000,0.0000,0.0000,0.0626,0.0,0,-1.0,7.101,0.0,0.0,5948.65,0.0000,1083.58,898.95,0.00,0.0000,0.00000,0.0000,1083.58,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145.1,1,Pasillo,0.00,151.77,46.67,46.67,0.2070,0.01,2.060,2.032,2.266,0.000,0.20314,0.20765,75,695,26695,6.19,0.00,0.0000,0.0000,0.0000,0.0034,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145.1,2,Dormitorio1,0.00,56.49,29.01,29.01,0.0254,0.06,1.988,1.966,2.400,0.000,0.20733,0.20858,11,69,2904,0.69,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145.1,3,Dormitorio2,0.00,64.51,31.55,31.55,0.0246,0.04,1.983,1.963,2.400,0.000,0.20691,0.20840,16,101,4354,1.09,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145.1,4,Cocina,0.00,51.05,27.17,27.17,0.0262,0.08,1.993,1.982,2.400,0.000,0.20790,0.20872,7,43,2038,0.35,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145.1,5,Bano,0.00,62.19,30.76,30.76,0.0214,0.05,1.982,1.946,2.400,0.000,0.20707,0.20852,14,87,3711,0.95,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146.1,0,Salon,916.36,363.63,70.03,70.03,0.0868,0.06,1.674,1.492,1.566,0.000,0.16467,0.10318,169,211,6648,13.32,0.00,0.0000,0.0000,0.0000,0.1248,0.0,0,-1.0,8.292,0.0,0.0,5947.55,0.0000,1105.83,916.36,0.00,0.0000,0.00000,0.0000,1105.83,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146.1,1,Pasillo,0.00,142.36,47.00,47.00,0.2054,0.01,2.025,1.994,2.260,0.000,0.20312,0.20767,76,620,26466,6.22,0.00,0.0000,0.0000,0.0000,0.0035,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146.1,2,Dormitorio1,0.00,57.20,29.14,29.14,0.0275,0.05,2.003,1.985,2.400,0.000,0.20724,0.20856,12,76,3186,0.74,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146.1,3,Dormitorio2,0.00,66.53,31.70,31.70,0.0246,0.04,2.003,1.984,2.400,0.000,0.20691,0.20838,16,104,4366,1.07,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146.1,4,Cocina,0.00,50.97,27.29,27.29,0.0288,0.07,2.001,1.992,2.400,0.000,0.20783,0.20871,8,49,2265,0.41,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146.1,5,Bano,0.00,65.58,30.91,30.91,0.0190,0.05,1.996,1.968,2.400,0.000,0.20716,0.20850,13,81,3300,0.83,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147.1,0,Salon,934.17,383.55,72.69,72.69,0.0849,0.06,1.616,1.483,1.545,0.000,0.16371,0.10183,168,250,6399,11.73,0.00,0.0000,0.0000,0.0000,0.2020,0.0,0,-1.0,9.419,0.0,0.0,5946.43,0.0000,1127.29,934.17,0.00,0.0000,0.00000,0.0000,1127.29,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147.1,1,Pasillo,0.00,164.90,47.43,47.43,0.2001,0.01,2.055,2.028,2.247,0.000,0.20367,0.20770,76,708,25843,6.20,0.00,0.0000,0.0000,0.0000,0.0036,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147.1,2,Dormitorio1,0.00,60.17,29.28,29.28,0.0304,0.05,1.985,1.959,2.400,0.000,0.20707,0.20854,13,78,3549,0.80,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147.1,3,Dormitorio2,0.00,68.54,31.87,31.87,0.0311,0.03,1.974,1.945,2.400,0.000,0.20667,0.20837,19,116,5595,1.31,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147.1,4,Cocina,0.00,53.27,27.41,27.41,0.0297,0.07,1.990,1.971,2.400,0.000,0.20777,0.20870,8,48,2336,0.42,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147.1,5,Bano,0.00,68.29,31.07,31.07,0.0217,0.05,1.986,1.959,2.400,0.000,0.20706,0.20848,14,88,3797,0.91,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148.1,0,Salon,952.20,398.39,75.65,75.65,0.0876,0.07,1.559,1.474,1.524,0.000,0.16274,0.10047,166,294,6476,10.48,0.00,0.0000,0.0000,0.0000,0.2918,0.0,0,-1.0,10.281,0.0,0.0,5945.30,0.0000,1147.16,952.20,0.00,0.0000,0.00000,0.0000,1147.16,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148.1,1,Pasillo,0.00,165.31,47.83,47.83,0.1987,0.01,2.037,2.013,2.225,0.000,0.20346,0.20774,76,683,25630,6.19,0.00,0.0000,0.0000,0.0000,0.0036,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148.1,2,Dormitorio1,0.00,61.31,29.43,29.43,0.0276,0.05,2.001,1.978,2.400,0.000,0.20711,0.20852,11,74,3223,0.73,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148.1,3,Dormitorio2,0.00,71.49,32.05,32.05,0.0285,0.03,1.994,1.969,2.400,0.000,0.20676,0.20835,17,112,5163,1.20,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148.1,4,Cocina,0.00,52.92,27.53,27.53,0.0302,0.07,2.002,1.987,2.400,0.000,0.20773,0.20868,8,51,2403,0.44,0.00,0.0000,0.0000,0.0000,0.0009,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148.1,5,Bano,0.00,70.05,31.26,31.26,0.0225,0.04,1.998,1.977,2.400,0.000,0.20702,0.20846,14,94,3984,0.95,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149.1,0,Salon,970.47,415.86,78.89,78.89,0.0850,0.07,1.516,1.465,1.504,0.000,0.16176,0.09909,162,334,6222,9.38,0.00,0.0000,0.0000,0.0000,0.3961,0.0,0,-1.0,11.410,0.0,0.0,5944.14,0.0000,1168.24,970.47,0.00,0.0000,0.00000,0.0000,1168.24,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149.1,1,Pasillo,0.00,167.94,48.39,48.39,0.1959,0.01,2.031,2.015,2.192,0.000,0.20372,0.20777,77,694,25271,6.20,0.00,0.0000,0.0000,0.0000,0.0037,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149.1,2,Dormitorio1,0.00,62.62,29.59,29.59,0.0369,0.04,1.990,1.971,2.400,0.000,0.20688,0.20850,15,94,4385,0.97,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149.1,3,Dormitorio2,0.00,72.52,32.24,32.24,0.0315,0.03,1.994,1.979,2.400,0.000,0.20665,0.20834,19,125,5698,1.30,0.00,0.0000,0.0000,0.0000,0.0012,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149.1,4,Cocina,0.00,55.21,27.67,27.67,0.0353,0.06,1.991,1.976,2.400,0.000,0.20759,0.20867,9,58,2841,0.53,0.00,0.0000,0.0000,0.0000,0.0010,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149.1,5,Bano,0.00,72.07,31.45,31.45,0.0236,0.04,1.993,1.976,2.400,0.000,0.20699,0.20844,15,97,4164,0.97,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150.1,0,Salon,988.93,426.01,82.39,82.39,0.0885,0.07,1.474,1.456,1.484,0.000,0.16076,0.09769,159,378,6392,8.55,0.00,0.0000,0.0000,0.0000,0.5148,0.0,0,-1.0,12.165,0.0,0.0,5942.96,0.0000,1187.50,988.93,0.00,0.0000,0.00000,0.0000,1187.50,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150.1,1,Pasillo,0.00,199.05,48.93,48.93,0.1918,0.01,2.050,2.035,2.166,0.000,0.20369,0.20780,76,781,24776,6.15,0.00,0.0000,0.0000,0.0000,0.0037,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150.1,2,Dormitorio1,0.00,67.46,29.78,29.78,0.0335,0.04,1.987,1.971,2.400,0.000,0.20696,0.20848,13,86,3990,0.87,0.00,0.0000,0.0000,0.0000,0.0011,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150.1,3,Dormitorio2,0.00,78.20,32.46,32.46,0.0282,0.04,1.988,1.970,2.400,0.000,0.20678,0.20832,17,111,5101,1.15,0.00,0.0000,0.0000,0.0000,0.0012,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
