time_s,room_id,room_name,hrr_kw,temp_upper_c,temp_lower_c,temp_at_0_9m_c,smoke_kg,visibility_m,smoke_layer_m,hot_layer_m,layer_150c_m,overpressure_pa,o2,co_ppm,co_upper_ppm,co2_ppm,fed,svv_worst_pct,flashover_triggered,flashover_time_s,fuel_remaining_MJ,ventilation_response_factor,pyrolysis_kw,burned_hrr_kw,unburned_generation_kw,retained_unburned_MJ,flame_hrr_target_kw,smolder_hrr_target_kw,pool_release_hrr_target_kw,o2_hrr_factor,fire_smoldering,backdraft_triggered
135.1,2,Dormitorio1,0.00,20.18,20.18,20.18,0.0048,30.00,2.398,2.400,2.400,0.000,0.20818,10,0,2571,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
135.1,3,Dormitorio2,0.00,20.27,20.27,20.27,0.0037,30.00,2.397,2.400,2.400,0.000,0.20792,15,0,3089,0.0007,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
135.1,4,Cocina,0.00,20.13,20.13,20.13,0.0055,30.00,2.398,2.400,2.400,0.000,0.20836,7,0,2123,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
135.1,5,Bano,0.00,20.24,20.24,20.24,0.0019,30.00,2.399,2.400,2.400,0.000,0.20820,13,0,2059,0.0007,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
136.1,0,Salon,816.70,347.52,59.78,59.78,0.0666,30.00,2.350,1.543,1.921,4.126,0.17149,17,6965,2666,0.0092,99.9,0,-1.0,5958.46,0.0000,958.37,816.70,0.00,0.0000,958.37,0.00,0.00,1.0000,0,0
136.1,1,Pasillo,0.00,93.47,41.43,41.43,0.1107,30.00,2.269,1.674,2.400,1.345,0.19448,287,1111,43748,0.0042,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
136.1,2,Dormitorio1,0.00,20.21,20.21,20.21,0.0051,30.00,2.397,2.400,2.400,0.000,0.20809,12,0,2883,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
136.1,3,Dormitorio2,0.00,20.31,20.31,20.31,0.0040,30.00,2.397,2.400,2.400,0.000,0.20779,18,0,3556,0.0007,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
136.1,4,Cocina,0.00,20.15,20.15,20.15,0.0059,30.00,2.398,2.400,2.400,0.000,0.20829,8,0,2341,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
136.1,5,Bano,0.00,20.27,20.27,20.27,0.0022,30.00,2.398,2.400,2.400,0.000,0.20808,15,0,2469,0.0007,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
137.1,0,Salon,826.28,59.41,59.41,59.41,0.0267,30.00,2.356,1.538,1.926,3.386,0.17057,2,1067,301,0.0093,99.9,0,-1.0,5957.53,0.0000,893.67,826.28,0.00,0.0000,893.67,0.00,0.00,1.0000,0,0
137.1,1,Pasillo,0.00,92.69,42.65,42.65,0.1510,30.00,2.236,1.677,2.400,1.412,0.19357,314,1260,48272,0.0048,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
137.1,2,Dormitorio1,0.00,20.24,20.24,20.24,0.0056,30.00,2.397,2.400,2.400,0.000,0.20798,14,0,3260,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
137.1,3,Dormitorio2,0.00,20.36,20.36,20.36,0.0045,30.00,2.397,2.400,2.400,0.000,0.20764,21,0,4119,0.0008,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
137.1,4,Cocina,0.00,20.17,20.17,20.17,0.0064,30.00,2.398,2.400,2.400,0.000,0.20822,10,0,2606,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
137.1,5,Bano,0.00,20.32,20.32,20.32,0.0026,30.00,2.398,2.400,2.400,0.000,0.20795,19,0,2965,0.0007,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
138.1,0,Salon,832.87,59.07,59.07,59.07,0.0098,30.00,2.360,1.534,1.935,1.993,0.16958,1,633,179,0.0094,99.9,0,-1.0,5956.63,0.0000,906.66,832.87,0.00,0.0000,906.66,0.00,0.00,1.0000,0,0
138.1,1,Pasillo,0.00,89.57,43.62,43.62,0.1684,30.00,2.227,1.686,2.400,1.455,0.19346,315,1320,48433,0.0054,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
138.1,2,Dormitorio1,0.00,20.28,20.28,20.28,0.0063,30.00,2.397,2.400,2.400,0.000,0.20787,17,0,3664,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
138.1,3,Dormitorio2,0.00,20.41,20.41,20.41,0.0051,30.00,2.396,2.400,2.400,0.000,0.20747,25,0,4723,0.0008,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
138.1,4,Cocina,0.00,20.20,20.20,20.20,0.0070,30.00,2.398,2.400,2.400,0.000,0.20814,12,0,2889,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
138.1,5,Bano,0.00,20.36,20.36,20.36,0.0032,30.00,2.398,2.400,2.400,0.000,0.20780,22,0,3496,0.0008,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
139.1,0,Salon,840.03,58.73,58.73,58.73,0.0089,30.00,2.362,1.531,1.944,1.848,0.16857,1,637,180,0.0096,99.9,0,-1.0,5955.72,0.0000,919.75,840.03,0.00,0.0000,919.75,0.00,0.00,1.0000,0,0
139.1,1,Pasillo,0.00,86.76,44.42,44.42,0.1764,30.00,2.229,1.702,2.400,1.475,0.19338,315,1375,48399,0.0060,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
139.1,2,Dormitorio1,0.00,20.31,20.31,20.31,0.0069,30.00,2.397,2.400,2.400,0.000,0.20776,19,0,4061,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
139.1,3,Dormitorio2,0.00,20.46,20.46,20.46,0.0058,30.00,2.396,2.400,2.400,0.000,0.20731,29,0,5316,0.0008,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
139.1,4,Cocina,0.00,20.22,20.22,20.22,0.0077,30.00,2.397,2.400,2.400,0.000,0.20807,14,0,3169,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
139.1,5,Bano,0.00,20.40,20.40,20.40,0.0037,30.00,2.397,2.400,2.400,0.000,0.20766,25,0,4018,0.0008,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
140.1,0,Salon,847.72,58.40,58.40,58.40,0.0087,30.00,2.365,1.527,1.953,1.728,0.16756,1,635,180,0.0097,99.9,0,-1.0,5954.79,0.0000,932.93,847.72,0.00,0.0000,932.93,0.00,0.00,1.0000,0,0
140.1,1,Pasillo,0.00,84.19,45.07,45.07,0.1839,30.00,2.233,1.720,2.400,1.475,0.19327,315,1432,48444,0.0066,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
140.1,2,Dormitorio1,0.00,20.34,20.34,20.34,0.0076,30.00,2.396,2.400,2.400,0.000,0.20766,22,0,4442,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
140.1,3,Dormitorio2,0.00,20.51,20.51,20.51,0.0064,30.00,2.395,2.400,2.400,0.000,0.20715,32,0,5884,0.0008,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
140.1,4,Cocina,0.00,20.24,20.24,20.24,0.0083,30.00,2.397,2.400,2.400,0.000,0.20799,15,0,3437,0.0007,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
140.1,5,Bano,0.00,20.45,20.45,20.45,0.0043,30.00,2.397,2.400,2.400,0.000,0.20752,28,0,4517,0.0008,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
141.1,0,Salon,855.90,58.06,58.06,58.06,0.0086,30.00,2.367,1.522,1.962,1.630,0.16653,1,633,179,0.0098,99.9,0,-1.0,5953.85,0.0000,946.20,855.90,0.00,0.0000,946.20,0.00,0.00,1.0000,0,0
141.1,1,Pasillo,0.00,81.82,45.59,45.59,0.1913,30.00,2.238,1.741,2.400,1.459,0.19312,316,1490,48588,0.0072,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
141.1,2,Dormitorio1,0.00,20.37,20.37,20.37,0.0082,30.00,2.396,2.400,2.400,0.000,0.20755,24,0,4802,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
141.1,3,Dormitorio2,0.00,20.56,20.56,20.56,0.0071,30.00,2.395,2.400,2.400,0.000,0.20699,36,0,6418,0.0009,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
141.1,4,Cocina,0.00,20.26,20.26,20.26,0.0090,30.00,2.397,2.400,2.400,0.000,0.20792,17,0,3690,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
141.1,5,Bano,0.00,20.49,20.49,20.49,0.0049,30.00,2.396,2.400,2.400,0.000,0.20739,31,0,4988,0.0008,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
142.1,0,Salon,864.53,57.74,57.74,57.74,0.0087,30.00,2.369,1.518,1.971,1.549,0.16550,1,631,179,0.0100,99.9,0,-1.0,5952.90,0.0000,959.57,864.53,0.00,0.0000,959.57,0.00,0.00,1.0000,0,0
142.1,1,Pasillo,0.00,79.59,46.00,46.00,0.1989,30.00,2.241,1.763,2.400,1.431,0.19295,317,1548,48829,0.0078,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
142.1,2,Dormitorio1,0.00,20.40,20.40,20.40,0.0089,30.00,2.395,2.400,2.400,0.000,0.20745,26,0,5140,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
142.1,3,Dormitorio2,0.00,20.60,20.60,20.60,0.0078,30.00,2.394,2.400,2.400,0.000,0.20685,39,0,6921,0.0009,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
142.1,4,Cocina,0.00,20.28,20.28,20.28,0.0097,30.00,2.397,2.400,2.400,0.000,0.20785,18,0,3928,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
142.1,5,Bano,0.00,20.53,20.53,20.53,0.0055,30.00,2.396,2.400,2.400,0.000,0.20726,34,0,5431,0.0009,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
143.1,0,Salon,873.59,57.41,57.41,57.41,0.0089,30.00,2.371,1.513,1.979,1.482,0.16446,1,680,192,0.0101,99.9,0,-1.0,5951.93,0.0000,973.03,873.59,0.00,0.0000,973.03,0.00,0.00,1.0000,0,0
143.1,1,Pasillo,0.00,77.52,46.31,46.31,0.2064,30.00,2.244,1.784,2.400,1.393,0.19274,319,1607,49134,0.0084,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
143.1,2,Dormitorio1,0.00,20.43,20.43,20.43,0.0096,30.00,2.395,2.400,2.400,0.000,0.20736,28,0,5459,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
143.1,3,Dormitorio2,0.00,20.64,20.64,20.64,0.0084,30.00,2.394,2.400,2.400,0.000,0.20671,42,0,7394,0.0009,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
143.1,4,Cocina,0.00,20.30,20.30,20.30,0.0103,30.00,2.396,2.400,2.400,0.000,0.20778,20,0,4153,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
143.1,5,Bano,0.00,20.56,20.56,20.56,0.0061,30.00,2.395,2.400,2.400,0.000,0.20714,36,0,5849,0.0009,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
144.1,0,Salon,882.93,57.10,57.10,57.10,0.0098,30.00,2.373,1.509,1.987,1.434,0.16341,2,786,222,0.0103,99.9,0,-1.0,5950.95,0.0000,978.82,882.93,0.00,0.0000,978.82,0.00,0.00,1.0000,0,0
144.1,1,Pasillo,0.00,75.71,46.54,46.54,0.2134,30.00,2.246,1.805,2.400,1.348,0.19251,321,1667,49488,0.0090,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
144.1,2,Dormitorio1,0.00,20.46,20.46,20.46,0.0102,30.00,2.395,2.400,2.400,0.000,0.20727,30,0,5762,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
144.1,3,Dormitorio2,0.00,20.68,20.68,20.68,0.0090,30.00,2.393,2.400,2.400,0.000,0.20657,44,0,7843,0.0009,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
144.1,4,Cocina,0.00,20.32,20.32,20.32,0.0110,30.00,2.396,2.400,2.400,0.000,0.20772,21,0,4366,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
144.1,5,Bano,0.00,20.60,20.60,20.60,0.0066,30.00,2.395,2.400,2.400,0.000,0.20702,39,0,6245,0.0009,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
145.1,0,Salon,890.29,56.78,56.78,56.78,0.0095,30.00,2.375,1.505,1.995,1.387,0.16235,1,693,196,0.0105,99.9,0,-1.0,5949.99,0.0000,955.37,890.29,0.00,0.0000,955.37,0.00,0.00,0.9991,0,0
145.1,1,Pasillo,0.00,74.02,46.71,46.71,0.2215,30.00,2.247,1.825,2.400,1.300,0.19223,324,1729,50013,0.0097,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
145.1,2,Dormitorio1,0.00,20.48,20.48,20.48,0.0108,30.00,2.394,2.400,2.400,0.000,0.20718,32,0,6051,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
145.1,3,Dormitorio2,0.00,20.72,20.72,20.72,0.0097,30.00,2.393,2.400,2.400,0.000,0.20643,47,0,8273,0.0010,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
145.1,4,Cocina,0.00,20.34,20.34,20.34,0.0116,30.00,2.396,2.400,2.400,0.000,0.20765,22,0,4571,0.0008,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
145.1,5,Bano,0.00,20.63,20.63,20.63,0.0072,30.00,2.395,2.400,2.400,0.000,0.20690,41,0,6624,0.0009,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
146.1,0,Salon,894.80,56.46,56.46,56.46,0.0094,30.00,2.376,1.503,2.003,1.348,0.16128,2,711,200,0.0106,99.9,0,-1.0,5949.04,0.0000,929.32,894.80,0.00,0.0000,929.32,0.00,0.00,0.9972,0,0
146.1,1,Pasillo,0.00,72.46,46.83,46.83,0.2293,30.00,2.246,1.843,2.400,1.249,0.19195,327,1790,50531,0.0103,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
146.1,2,Dormitorio1,0.00,20.51,20.51,20.51,0.0115,30.00,2.394,2.400,2.400,0.000,0.20709,33,0,6331,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
146.1,3,Dormitorio2,0.00,20.76,20.76,20.76,0.0103,30.00,2.392,2.400,2.400,0.000,0.20630,50,0,8687,0.0010,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
146.1,4,Cocina,0.00,20.36,20.36,20.36,0.0122,30.00,2.396,2.400,2.400,0.000,0.20759,23,0,4768,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
146.1,5,Bano,0.00,20.66,20.66,20.66,0.0077,30.00,2.394,2.400,2.400,0.000,0.20679,43,0,6990,0.0010,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
147.1,0,Salon,896.49,56.15,56.15,56.15,0.0098,30.00,2.378,1.502,2.010,1.314,0.16020,2,857,240,0.0108,99.9,0,-1.0,5948.13,0.0000,900.91,896.49,0.00,0.0000,900.91,0.00,0.00,0.9942,0,0
147.1,1,Pasillo,0.00,71.08,46.91,46.91,0.2364,30.00,2.246,1.861,2.400,1.197,0.19166,330,1851,51017,0.0109,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
147.1,2,Dormitorio1,0.00,20.53,20.53,20.53,0.0121,30.00,2.394,2.400,2.400,0.000,0.20700,35,0,6602,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
147.1,3,Dormitorio2,0.00,20.79,20.79,20.79,0.0109,30.00,2.392,2.400,2.400,0.000,0.20617,52,0,9089,0.0011,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
147.1,4,Cocina,0.00,20.38,20.38,20.38,0.0129,30.00,2.395,2.400,2.400,0.000,0.20753,25,0,4960,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
147.1,5,Bano,0.00,20.70,20.70,20.70,0.0083,30.00,2.394,2.400,2.400,0.000,0.20668,46,0,7345,0.0010,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
148.1,0,Salon,895.91,55.84,55.84,55.84,0.0087,30.00,2.379,1.502,2.018,1.285,0.15912,1,651,181,0.0110,99.9,0,-1.0,5947.24,0.0000,870.43,895.91,0.00,0.0000,870.43,0.00,0.00,0.9902,0,0
148.1,1,Pasillo,0.00,69.63,46.95,46.95,0.2448,30.00,2.244,1.877,2.400,1.145,0.19131,334,1912,51716,0.0116,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
148.1,2,Dormitorio1,0.00,20.55,20.55,20.55,0.0127,30.00,2.393,2.400,2.400,0.000,0.20692,37,0,6868,0.0010,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
148.1,3,Dormitorio2,0.00,20.83,20.83,20.83,0.0115,30.00,2.391,2.400,2.400,0.000,0.20604,55,0,9481,0.0011,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
148.1,4,Cocina,0.00,20.39,20.39,20.39,0.0135,30.00,2.395,2.400,2.400,0.000,0.20747,26,0,5147,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
148.1,5,Bano,0.00,20.72,20.72,20.72,0.0088,30.00,2.393,2.400,2.400,0.000,0.20657,48,0,7691,0.0010,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
149.1,0,Salon,893.81,55.53,55.53,55.53,0.0087,30.00,2.380,1.503,2.025,1.265,0.15805,1,643,177,0.0112,99.9,0,-1.0,5946.39,0.0000,838.15,893.81,0.00,0.0000,838.15,0.00,0.00,0.9852,0,0
149.1,1,Pasillo,0.00,68.33,46.96,46.96,0.2524,30.00,2.242,1.892,2.400,1.094,0.19096,338,1970,52326,0.0123,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
149.1,2,Dormitorio1,0.00,20.58,20.58,20.58,0.0133,30.00,2.393,2.400,2.400,0.000,0.20684,38,0,7128,0.0010,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
149.1,3,Dormitorio2,0.00,20.86,20.86,20.86,0.0121,30.00,2.391,2.400,2.400,0.000,0.20592,57,0,9865,0.0011,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
149.1,4,Cocina,0.00,20.41,20.41,20.41,0.0141,30.00,2.395,2.400,2.400,0.000,0.20742,27,0,5331,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
149.1,5,Bano,0.00,20.75,20.75,20.75,0.0094,30.00,2.393,2.400,2.400,0.000,0.20646,50,0,8031,0.0011,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
150.1,0,Salon,890.20,55.23,55.23,55.23,0.0084,30.00,2.382,1.505,2.033,1.241,0.15697,1,637,174,0.0114,99.9,0,-1.0,5945.57,0.0000,804.30,890.20,0.00,0.0000,804.30,0.00,0.00,0.9793,0,0
150.1,1,Pasillo,0.00,67.00,46.94,46.94,0.2604,30.00,2.239,1.906,2.400,1.044,0.19060,342,2026,52946,0.0130,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
150.1,2,Dormitorio1,0.00,20.60,20.60,20.60,0.0140,30.00,2.393,2.400,2.400,0.000,0.20675,40,0,7383,0.0010,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
150.1,3,Dormitorio2,0.00,20.89,20.89,20.89,0.0128,30.00,2.390,2.400,2.400,0.000,0.20579,59,0,10243,0.0012,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
150.1,4,Cocina,0.00,20.42,20.42,20.42,0.0148,30.00,2.395,2.400,2.400,0.000,0.20736,28,0,5511,0.0009,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
150.1,5,Bano,0.00,20.78,20.78,20.78,0.0099,30.00,2.392,2.400,2.400,0.000,0.20636,52,0,8365,0.0011,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
151.1,0,Salon,885.08,54.93,54.93,54.93,0.0086,30.00,2.383,1.507,2.040,1.220,0.15591,2,655,177,0.0116,99.9,0,-1.0,5944.79,0.0000,769.14,885.08,0.00,0.0000,769.14,0.00,0.00,0.9724,0,0
151.1,1,Pasillo,0.00,65.82,46.90,46.90,0.2682,30.00,2.236,1.918,2.400,0.997,0.19022,346,2080,53558,0.0137,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
151.1,2,Dormitorio1,0.00,20.61,20.61,20.61,0.0146,30.00,2.392,2.400,2.400,0.000,0.20667,42,0,7636,0.0011,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
151.1,3,Dormitorio2,0.00,20.91,20.91,20.91,0.0134,30.00,2.390,2.400,2.400,0.000,0.20566,62,0,10616,0.0012,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
151.1,4,Cocina,0.00,20.43,20.43,20.43,0.0154,30.00,2.394,2.400,2.400,0.000,0.20730,29,0,5690,0.0010,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
151.1,5,Bano,0.00,20.80,20.80,20.80,0.0105,30.00,2.392,2.400,2.400,0.000,0.20625,54,0,8695,0.0012,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
152.1,0,Salon,878.47,54.62,54.62,54.62,0.0089,30.00,2.384,1.511,2.047,1.200,0.15485,2,670,178,0.0118,99.9,0,-1.0,5944.04,0.0000,732.91,878.47,0.00,0.0000,732.91,0.00,0.00,0.9647,0,0
152.1,1,Pasillo,0.00,64.86,46.85,46.85,0.2761,30.00,2.233,1.929,2.400,0.951,0.18983,350,2130,54173,0.0145,99.9,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
152.1,2,Dormitorio1,0.00,20.63,20.63,20.63,0.0152,30.00,2.392,2.400,2.400,0.000,0.20659,43,0,7885,0.0011,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
152.1,3,Dormitorio2,0.00,20.94,20.94,20.94,0.0140,30.00,2.389,2.400,2.400,0.000,0.20554,64,0,10985,0.0013,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
152.1,4,Cocina,0.00,20.45,20.45,20.45,0.0160,30.00,2.394,2.400,2.400,0.000,0.20724,30,0,5866,0.0010,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
152.1,5,Bano,0.00,20.83,20.83,20.83,0.0110,30.00,2.391,2.400,2.400,0.000,0.20615,56,0,9021,0.0012,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
